-7382,4075,3
-7385,4070,5
-7399,4081,6
-7392,4070,8
-7403,4079,9
-7392,4087,9
-7387,4084,10
-7382,4075,11
-7387,4083,11
-7383,4068,12
-7404,4071,12
-7404,4076,13
-7400,4082,13
-7390,4081,14
-7398,4061,16
-7395,4065,16
-7396,4059,21
-7394,4062,23
-7397,4058,24
-7407,4071,27
-7380,4070,2
-7404,4071,4
-7396,4062,5
-7404,4076,6
-7383,4068,8
-7397,4061,9
-7399,4062,10
-7395,4065,10
-7392,4071,12
-7392,4085,12
-7393,4069,20
-7394,4063,24
-7395,4062,28
-7392,4086,30
-7378,4066,2
-7394,4067,8
-7403,4079,8
-7408,4071,10
-7398,4061,11
-7400,4080,11
-7380,4068,12
-7401,4079,12
-7390,4084,12
-7382,4072,13
-7380,4069,18
-7396,4064,19
-7393,4069,22
-7394,4068,25
-7383,4073,25
-7395,4064,28
-7398,4061,29
-7394,4067,30
-7380,4071,2
-7408,4071,3
-7408,4071,4
-7383,4068,5
-7394,4063,6
-7382,4075,6
-7399,4064,7
-7386,4082,9
-7399,4061,10
-7387,4082,10
-7408,4073,11
-7400,4080,12
-7397,4061,13
-7395,4065,15
-7393,4070,15
-7394,4067,18
-7398,4059,21
-7405,4075,26
-7397,4061,4
-7393,4069,5
-7390,4083,6
-7393,4065,7
-7393,4067,7
-7400,4080,7
-7399,4061,12
-7382,4064,12
-7401,4079,15
-7389,4083,15
-7389,4082,16
-7400,4080,20
-7382,4074,21
-7398,4058,22
-7379,4070,22
-7395,4063,24
-7382,4076,26
-7392,4083,26
-7397,4059,27
-7405,4075,29
-7404,4070,30
-7395,4065,3
-7404,4071,5
-7403,4079,7
-7396,4062,9
-7401,4065,9
-7393,4068,10
-7397,4061,12
-7388,4083,12
-7398,4061,14
-7402,4081,15
-7381,4072,19
-7405,4071,20
-7391,4080,23
-7398,4058,24
-7396,4058,24
-7382,4074,24
-7397,4059,26
-7401,4079,26
-7396,4059,28
-7382,4075,28
-7382,4064,30
