-7397,4061,2
-7394,4066,2
-7418,4069,2
-7392,4071,2
-7393,4063,6
-7382,4075,7
-7382,4064,8
-7382,4075,8
-7402,4079,8
-7399,4061,11
-7382,4074,11
-7382,4072,12
-7398,4061,15
-7392,4086,19
-7402,4064,23
-7394,4065,24
-7397,4058,25
-7392,4084,27
-7390,4081,2
-7401,4065,3
-7390,4085,3
-7408,4072,4
-7405,4075,4
-7380,4072,5
-7387,4082,8
-7392,4085,8
-7402,4062,10
-7384,4069,11
-7397,4061,14
-7400,4080,15
-7389,4082,15
-7403,4077,16
-7395,4065,17
-7395,4086,19
-7379,4071,20
-7378,4066,22
-7395,4063,29
-7382,4072,30
-7404,4071,3
-7388,4082,4
-7394,4065,7
-7380,4072,7
-7387,4083,7
-7382,4064,9
-7402,4063,10
-7397,4084,11
-7392,4086,11
-7395,4065,14
-7405,4075,14
-7394,4066,16
-7388,4071,17
-7396,4085,18
-7394,4068,19
-7391,4081,19
-7399,4062,21
-7382,4072,22
-7391,4081,23
-7403,4078,25
-7391,4072,26
-7401,4065,29
-7382,4075,30
-7419,4069,2
-7389,4082,12
-7381,4072,16
-7390,4084,16
-7379,4071,18
-7378,4066,19
-7379,4071,19
-7391,4082,20
-7402,4078,21
-7396,4058,22
-7396,4058,23
-7390,4079,25
-7394,4062,27
-7379,4067,28
-7400,4081,30
-7387,4082,30
-7389,4082,2
-7408,4072,5
-7401,4079,6
-7390,4082,8
-7391,4084,8
-7399,4064,9
-7387,4083,12
-7405,4071,14
-7391,4084,14
-7393,4069,15
-7392,4086,16
-7388,4071,18
-7401,4079,19
-7396,4062,21
-7404,4070,23
-7391,4083,23
-7395,4064,24
-7400,4080,25
-7399,4081,26
-7397,4059,29
-7391,4084,29
-7395,4065,4
-7382,4072,4
-7408,4071,5
-7402,4078,5
-7397,4061,8
-7386,4083,8
-7383,4068,10
-7391,4080,11
-7401,4079,13
-7391,4084,13
-7397,4061,15
-7393,4071,15
-7392,4087,17
-7378,4066,18
-7379,4070,19
-7394,4068,20
-7390,4083,21
-7394,4068,23
-7391,4082,23
-7387,4071,27
-7392,4085,28
-7391,4080,2
-7394,4068,5
-7392,4085,6
-7394,4067,7
-7399,4063,8
-7400,4081,9
-7387,4084,9
-7397,4061,10
-7386,4083,10
-7400,4081,11
-7398,4083,11
-7395,4062,12
-7393,4070,14
-7394,4067,17
-7379,4070,20
-7390,4083,20
-7401,4064,27
-7398,4059,28
-7380,4072,29
