-7394,4062,2
-7391,4063,2
-7397,4084,2
-7401,4060,3
-7389,4069,4
-7400,4084,4
-7391,4064,5
-7388,4068,5
-7390,4070,5
-7376,4073,5
-7394,4059,6
-7404,4064,6
-7386,4064,6
-7389,4068,6
-7381,4076,6
-7376,4072,7
-7406,4076,7
-7389,4080,7
-7399,4058,8
-7396,4058,8
-7381,4073,8
-7381,4074,8
-7381,4077,8
-7388,4079,8
-7387,4085,8
-7390,4064,9
-7392,4066,9
-7390,4068,9
-7378,4068,9
-7407,4075,9
-7406,4079,9
-7420,4068,10
-7388,4087,10
-7390,4067,11
-7402,4084,11
-7398,4086,11
-7389,4069,12
-7386,4080,12
-7401,4084,12
-7389,4086,13
-7388,4070,14
-7388,4080,14
-7383,4085,14
-7391,4067,15
-7374,4072,15
-7380,4073,15
-7405,4080,15
-7385,4087,15
-7381,4076,16
-7391,4066,17
-7420,4068,17
-7407,4075,17
-7383,4078,17
-7383,4078,18
-7383,4082,18
-7388,4086,18
-7386,4068,19
-7385,4078,19
-7390,4066,22
-7388,4088,22
-7399,4058,23
-7390,4063,23
-7387,4066,23
-7395,4058,24
-7400,4083,24
-7390,4064,25
-7377,4072,26
-7375,4073,26
-7384,4078,26
-7389,4088,26
-7376,4065,27
-7390,4067,27
-7401,4081,27
-7400,4082,27
-7399,4059,28
-7391,4067,28
-7383,4066,30
-7378,4067,30
-7406,4068,30
-7416,4073,30
-7380,4073,30
-7384,4078,30
