-7384,4079,2
-7383,4083,2
-7390,4058,3
-7388,4068,3
-7408,4070,3
-7405,4080,3
-7409,4072,4
-7379,4076,4
-7377,4076,4
-7385,4065,5
-7408,4070,5
-7374,4072,5
-7396,4086,5
-7381,4062,6
-7383,4064,6
-7384,4081,6
-7404,4061,7
-7386,4065,7
-7389,4067,7
-7389,4067,8
-7377,4068,8
-7372,4069,8
-7380,4073,8
-7382,4078,8
-7377,4068,9
-7409,4069,9
-7410,4073,9
-7407,4077,9
-7384,4080,9
-7405,4068,10
-7389,4069,10
-7405,4068,11
-7378,4068,11
-7383,4079,11
-7408,4070,12
-7387,4088,12
-7382,4088,12
-7392,4058,13
-7385,4066,14
-7373,4072,14
-7396,4086,14
-7375,4071,15
-7392,4064,16
-7387,4067,16
-7376,4074,16
-7378,4080,16
-7383,4082,16
-7400,4083,16
-7401,4060,17
-7379,4074,17
-7402,4060,18
-7406,4079,18
-7384,4079,18
-7384,4081,18
-7402,4083,18
-7382,4083,18
-7374,4074,19
-7406,4078,19
-7394,4060,20
-7385,4067,20
-7399,4083,20
-7387,4086,20
-7387,4088,20
-7391,4089,20
-7398,4056,21
-7399,4058,21
-7384,4066,21
-7383,4082,21
-7402,4083,21
-7378,4076,22
-7384,4084,22
-7378,4061,23
-7376,4066,23
-7389,4070,23
-7374,4077,23
-7390,4062,24
-7375,4064,24
-7383,4078,24
-7388,4087,24
-7408,4061,25
-7376,4064,25
-7389,4065,25
-7385,4065,25
-7376,4073,25
-7375,4073,25
-7402,4084,25
-7384,4066,26
-7389,4068,26
-7378,4070,26
-7373,4071,26
-7380,4075,26
-7386,4079,26
-7412,4083,26
-7385,4065,27
-7379,4068,27
-7378,4068,27
-7405,4069,27
-7409,4060,28
-7403,4067,28
-7388,4086,28
-7384,4065,29
-7408,4070,29
-7415,4073,29
-7408,4058,30
-7383,4065,30
-7390,4067,30
-7374,4071,30
-7415,4073,30
-7380,4079,30
