-7397,4059,3
-7390,4079,4
-7390,4086,4
-7400,4080,5
-7392,4068,7
-7393,4062,9
-7393,4061,10
-7401,4062,10
-7400,4062,11
-7385,4068,11
-7400,4082,11
-7397,4060,12
-7402,4063,12
-7394,4067,12
-7379,4067,12
-7385,4077,12
-7392,4087,12
-7402,4082,13
-7391,4071,14
-7380,4072,14
-7403,4082,14
-7386,4083,14
-7393,4068,15
-7394,4065,16
-7384,4077,17
-7389,4081,17
-7401,4064,18
-7393,4067,18
-7379,4067,18
-7393,4064,20
-7399,4061,21
-7402,4079,21
-7393,4067,22
-7391,4071,22
-7383,4073,22
-7390,4082,22
-7419,4069,24
-7418,4069,24
-7399,4060,25
-7383,4068,25
-7393,4069,27
-7397,4057,29
-7388,4071,29
-7386,4083,29
-7379,4067,30
-7390,4084,30
-7401,4080,2
-7395,4064,3
-7386,4070,3
-7386,4070,4
-7384,4069,6
-7402,4063,8
-7387,4068,8
-7397,4060,9
-7402,4064,9
-7395,4062,10
-7401,4065,13
-7397,4059,14
-7394,4065,14
-7404,4077,14
-7387,4083,14
-7387,4082,16
-7390,4085,17
-7393,4065,19
-7402,4079,19
-7383,4073,20
-7392,4086,21
-7405,4070,22
-7402,4065,24
-7419,4068,24
-7418,4068,24
-7393,4087,24
-7406,4074,29
-7392,4087,29
-7397,4058,30
-7386,4083,4
-7397,4059,5
-7379,4067,5
-7404,4078,5
-7402,4065,6
-7392,4071,6
-7391,4071,6
-7394,4064,7
-7392,4064,7
-7392,4069,7
-7389,4071,7
-7393,4066,9
-7400,4064,10
-7397,4060,11
-7383,4073,11
-7397,4084,12
-7394,4068,13
-7391,4080,15
-7395,4064,16
-7385,4077,16
-7391,4079,17
-7396,4059,19
-7396,4057,20
-7392,4065,20
-7394,4066,21
-7387,4082,23
-7387,4082,24
-7401,4079,27
-7388,4082,27
-7385,4077,28
-7386,4083,28
-7384,4077,29
-7392,4063,30
-7399,4060,2
-7385,4068,2
-7397,4060,3
-7402,4079,3
-7398,4083,3
-7385,4069,4
-7379,4071,4
-7403,4063,5
-7392,4087,5
-7399,4082,6
-7395,4064,7
-7385,4069,7
-7400,4081,7
-7398,4060,8
-7391,4068,8
-7391,4069,8
-7402,4062,9
-7391,4069,10
-7390,4085,11
-7391,4085,12
-7399,4060,13
-7402,4064,13
-7379,4071,15
-7382,4074,15
-7382,4075,17
-7382,4076,17
-7387,4082,17
-7399,4061,18
-7390,4070,18
-7392,4064,20
-7393,4067,20
-7392,4068,24
-7394,4065,26
