-7403,4080,2
-7385,4083,2
-7398,4058,4
-7385,4067,4
-7393,4061,5
-7388,4086,5
-7383,4067,6
-7387,4069,6
-7392,4070,6
-7387,4081,6
-7403,4065,7
-7406,4070,8
-7390,4079,10
-7400,4059,11
-7381,4073,12
-7395,4058,13
-7401,4063,13
-7391,4088,13
-7384,4068,14
-7391,4069,14
-7387,4069,14
-7391,4070,14
-7400,4083,14
-7399,4083,14
-7383,4086,14
-7385,4087,14
-7390,4088,14
-7406,4076,16
-7402,4061,17
-7390,4068,17
-7385,4083,17
-7399,4082,20
-7386,4083,20
-7388,4084,20
-7408,4081,21
-7408,4086,21
-7404,4061,23
-7392,4065,23
-7391,4064,24
-7391,4065,24
-7389,4084,24
-7403,4061,25
-7386,4068,25
-7389,4081,25
-7391,4070,26
-7381,4075,26
-7390,4085,26
-7398,4083,27
-7403,4064,28
-7403,4062,29
-7400,4083,29
-7408,4084,29
-7403,4068,30
-7381,4073,30
-7388,4085,30
-7378,4072,3
-7381,4074,3
-7387,4081,3
-7394,4061,4
-7386,4067,6
-7384,4078,6
-7396,4057,7
-7392,4062,7
-7403,4068,7
-7386,4081,7
-7399,4084,8
-7403,4061,9
-7378,4072,9
-7396,4060,10
-7394,4064,10
-7406,4076,10
-7382,4077,10
-7388,4086,10
-7379,4073,11
-7381,4074,11
-7395,4057,12
-7390,4088,13
-7400,4061,14
-7401,4062,14
-7385,4084,14
-7389,4085,14
-7404,4062,15
-7389,4087,15
-7402,4061,16
-7397,4058,17
-7387,4084,18
-7394,4061,19
-7381,4073,19
-7392,4067,20
-7390,4080,20
-7402,4081,20
-7403,4064,21
-7407,4080,21
-7403,4063,22
-7383,4067,22
-7418,4070,22
-7403,4067,23
-7387,4068,23
-7407,4074,23
-7390,4086,23
-7387,4069,24
-7401,4061,25
-7403,4066,25
-7405,4077,25
-7405,4077,27
-7389,4080,27
-7383,4065,28
-7384,4068,28
-7406,4077,28
-7399,4083,28
-7390,4081,29
-7408,4085,29
-7390,4085,29
-7400,4063,30
