-7398,4063,3
-7404,4073,7
-7393,4071,9
-7403,4076,11
-7402,4068,13
-7383,4071,15
-7392,4084,17
-7385,4076,19
-7392,4072,26
-7389,4072,26
-7381,4071,27
-7398,4064,4
-7381,4067,17
-7400,4065,21
-7393,4071,25
-7382,4071,25
-7396,4064,27
-7389,4072,29
-7402,4067,5
-7397,4063,7
-7404,4072,7
-7396,4066,12
-7380,4067,12
-7395,4067,16
-7402,4066,17
-7381,4069,21
-7380,4067,23
-7396,4085,25
-7382,4070,27
-7392,4080,28
-7397,4062,29
-7400,4065,8
-7394,4069,9
-7381,4069,9
-7398,4064,12
-7402,4068,12
-7402,4068,14
-7382,4066,15
-7394,4069,16
-7383,4070,17
-7382,4066,21
-7404,4075,27
-7404,4075,8
-7400,4065,12
-7397,4064,16
-7402,4066,16
-7382,4065,20
-7396,4065,22
-7382,4065,3
-7382,4071,4
-7404,4075,15
-7397,4064,17
-7383,4070,18
-7396,4066,19
-7402,4067,19
-7405,4074,19
-7381,4069,20
-7393,4086,23
-7383,4071,28
-7391,4082,2
-7393,4072,3
-7393,4086,4
-7393,4070,9
-7405,4074,22
-7392,4081,28
-7394,4086,30
-7382,4069,2
-7403,4076,4
-7400,4065,6
-7397,4063,8
-7396,4066,15
-7382,4065,19
-7382,4067,21
-7405,4072,25
-7397,4061,26
-7392,4083,6
-7381,4067,8
-7380,4070,11
-7390,4072,11
-7383,4071,14
-7382,4067,15
-7381,4067,27
-7381,4067,12
-7383,4070,26
-7398,4063,4
-7396,4066,5
-7383,4071,5
-7397,4063,9
-7381,4067,13
-7381,4070,18
-7396,4063,27
-7382,4071,28
-7405,4074,30
-7392,4084,5
-7385,4076,18
-7396,4063,22
-7396,4064,22
-7392,4085,2
-7395,4067,9
-7390,4072,9
-7404,4075,13
-7391,4072,14
-7398,4064,16
-7398,4064,17
-7402,4067,20
-7382,4069,27
-7403,4076,7
-7391,4082,9
-7392,4083,12
-7382,4069,17
-7405,4072,22
-7396,4066,29
-7404,4074,5
-7382,4066,11
-7395,4067,19
-7396,4065,26
-7391,4084,2
-7381,4068,5
-7404,4074,7
-7402,4067,11
-7383,4069,11
-7381,4068,15
-7392,4072,15
-7403,4076,16
-7393,4072,21
-7406,4072,23
-7392,4072,27
-7389,4072,27
