-7404,4061,2
-7375,4071,2
-7403,4061,3
-7401,4062,3
-7377,4072,3
-7377,4066,4
-7391,4067,4
-7420,4067,5
-7391,4065,6
-7378,4071,6
-7375,4073,6
-7388,4085,6
-7383,4066,7
-7401,4060,8
-7395,4058,9
-7383,4066,9
-7409,4070,9
-7406,4078,9
-7385,4078,9
-7392,4060,11
-7388,4070,11
-7381,4075,11
-7383,4078,12
-7383,4086,12
-7407,4070,13
-7382,4086,13
-7384,4087,13
-7387,4086,14
-7385,4088,14
-7388,4086,15
-7385,4086,15
-7383,4066,16
-7407,4067,16
-7398,4057,18
-7400,4060,18
-7394,4060,18
-7372,4073,18
-7400,4082,18
-7379,4068,19
-7372,4074,19
-7390,4087,19
-7401,4082,20
-7390,4087,20
-7381,4076,21
-7381,4077,21
-7384,4078,21
-7387,4080,22
-7399,4083,22
-7390,4064,23
-7388,4085,23
-7373,4069,24
-7379,4075,24
-7384,4067,25
-7374,4070,25
-7385,4083,25
-7392,4088,25
-7409,4072,26
-7375,4072,26
-7403,4064,27
-7391,4064,27
-7376,4066,27
-7395,4059,28
-7385,4068,28
-7391,4065,29
-7388,4067,29
-7417,4072,30
-7416,4072,30
-7407,4077,30
-7391,4089,30
