-7394,4083,14
-7383,4071,1
-7394,4084,2
-7384,4071,5
-7390,4073,17
-7381,4063,26
-7391,4084,1
-7406,4072,31
-7384,4071,3
-7386,4071,6
-7389,4074,12
-7384,4070,31
-7390,4078,8
-7402,4068,1
-7382,4069,1
-7385,4072,19
-7393,4069,31
-7390,4073,12
-7389,4075,14
-7390,4073,18
-7384,4071,20
-7382,4071,1
-7385,4073,19
-7394,4083,19
-7390,4072,1
-7396,4063,31
-7392,4072,31
-7383,4072,31
-7386,4071,4
-7391,4082,1
-7386,4071,5
-7384,4072,18
-7392,4072,1
-7403,4075,1
-7384,4073,28
-7393,4071,1
-7392,4079,1
-7382,4067,31
-7406,4073,31
-7397,4062,31
-7390,4073,16
-7390,4073,23
-7382,4066,31
-7404,4071,31
-7386,4071,11
-7381,4070,1
-7392,4086,1
-7385,4071,18
-7398,4082,24
-7380,4070,31
-7384,4071,4
-7387,4071,31
-7390,4083,1
-7402,4067,1
-7394,4083,13
-7389,4074,19
-7395,4084,30
-7396,4069,18
-7381,4069,1
-7391,4072,31
-7381,4067,1
-7380,4067,1
-7394,4068,1
-7406,4071,31
-7390,4078,7
-7392,4079,31
-7401,4078,2
-7394,4068,31
-7392,4084,31
-7392,4085,31
-7394,4072,26
-7398,4062,31
-7382,4066,1
-7386,4071,20
-7401,4065,1
-7384,4070,1
-7404,4074,1
-7380,4068,31
-7406,4072,1
-7404,4073,1
-7401,4065,31
-7384,4073,12
-7390,4073,3
-7384,4071,18
-7392,4087,1
-7386,4071,18
-7406,4073,1
-7383,4069,31
-7380,4071,31
-7397,4066,11
-7394,4071,23
-7397,4062,1
-7395,4066,1
-7400,4080,31
-7384,4073,18
-7383,4069,1
-7393,4071,31
-7391,4083,31
-7397,4066,17
-7382,4065,1
-7389,4075,4
-7398,4062,1
-7381,4071,1
-7395,4084,25
-7391,4072,1
-7383,4072,1
-7382,4067,1
-7385,4071,19
-7396,4064,1
-7385,4070,31
-7401,4080,31
-7397,4066,23
-7394,4084,23
-7396,4069,30
-7384,4073,3
-7384,4073,6
-7395,4084,24
-7390,4082,1
-7384,4073,2
-7399,4064,1
-7407,4072,1
-7391,4082,31
-7389,4075,12
-7392,4078,17
-7389,4075,19
-7394,4083,20
