-7391,4069,2
-7402,4064,3
-7398,4059,4
-7403,4063,4
-7395,4063,4
-7383,4067,4
-7393,4062,5
-7393,4087,5
-7396,4058,6
-7406,4074,7
-7394,4062,8
-7393,4062,8
-7401,4064,8
-7419,4069,9
-7392,4088,9
-7388,4068,11
-7401,4083,11
-7382,4073,12
-7390,4085,12
-7394,4061,13
-7385,4069,13
-7382,4063,15
-7402,4080,15
-7404,4062,16
-7418,4070,17
-7383,4073,17
-7393,4064,19
-7403,4078,20
-7386,4068,22
-7381,4076,22
-7387,4084,22
-7392,4068,23
-7402,4079,26
-7393,4066,29
-7402,4062,2
-7397,4058,3
-7395,4062,4
-7397,4084,4
-7390,4085,7
-7403,4062,8
-7392,4062,9
-7383,4067,9
-7388,4085,10
-7396,4057,12
-7390,4070,12
-7399,4083,12
-7393,4068,13
-7403,4064,14
-7418,4070,14
-7396,4061,17
-7404,4062,18
-7391,4087,18
-7390,4069,19
-7404,4070,19
-7395,4063,21
-7393,4087,21
-7386,4068,23
-7389,4079,23
-7394,4061,24
-7410,4084,25
-7392,4069,26
-7389,4083,26
-7391,4087,26
-7403,4079,28
-7390,4082,29
-7389,4085,2
-7392,4069,3
-7397,4058,4
-7382,4063,4
-7405,4070,4
-7389,4081,6
-7382,4063,8
-7390,4080,10
-7397,4085,10
-7401,4063,12
-7393,4063,12
-7396,4058,13
-7378,4067,13
-7406,4075,13
-7404,4063,14
-7390,4079,14
-7398,4060,15
-7384,4069,15
-7405,4076,15
-7386,4081,17
-7406,4082,17
-7393,4066,18
-7382,4073,18
-7408,4083,18
-7397,4060,19
-7392,4065,19
-7419,4068,19
-7386,4070,19
-7387,4082,19
-7401,4063,20
-7419,4069,20
-7390,4079,20
-7388,4082,20
-7391,4085,20
-7404,4079,21
-7399,4061,22
-7380,4077,22
-7384,4068,23
-7382,4077,23
-7403,4061,24
-7391,4069,25
-7403,4062,26
-7392,4070,26
-7383,4077,26
-7390,4080,27
-7391,4085,27
-7401,4063,29
-7391,4079,29
-7394,4062,30
-7403,4081,30
-7395,4062,2
-7405,4070,3
-7405,4077,3
-7396,4059,4
-7392,4069,4
-7404,4079,4
-7399,4083,4
-7397,4057,5
-7388,4079,5
-7402,4062,6
-7419,4068,6
-7419,4069,6
-7392,4087,6
-7392,4067,7
-7384,4067,7
-7387,4068,7
-7402,4080,7
-7388,4084,7
-7398,4059,8
-7402,4062,8
-7401,4063,9
-7419,4068,9
-7418,4069,9
-7406,4075,9
-7393,4061,11
-7400,4063,11
-7382,4063,11
-7405,4070,11
-7387,4070,11
-7393,4067,13
-7402,4079,13
-7385,4084,13
-7391,4085,13
-7397,4058,14
-7397,4060,14
-7392,4069,14
-7391,4086,16
-7392,4068,19
-7387,4083,19
-7403,4062,20
-7392,4065,21
-7393,4066,21
-7404,4062,23
-7384,4069,24
-7382,4073,24
-7389,4079,25
-7393,4066,26
-7393,4066,27
-7400,4063,28
-7394,4064,29
-7392,4069,29
