-7400,4079,9
-7387,4078,8
-7389,4077,25
-7379,4065,27
-7395,4080,6
-7398,4070,11
-7398,4070,9
-7389,4078,28
-7378,4064,8
-7378,4064,26
-7378,4064,9
-7380,4063,10
-7380,4063,18
-7397,4071,31
-7378,4063,25
-7400,4079,15
-7398,4081,8
-7389,4077,29
-7388,4077,31
-7380,4064,17
-7380,4064,9
-7400,4079,16
-7378,4065,15
-7378,4063,26
-7389,4077,2
-7389,4076,17
-7397,4071,11
-7389,4077,16
-7387,4078,24
-7399,4069,9
-7380,4063,7
-7378,4063,8
-7379,4063,27
-7378,4065,16
-7380,4064,8
-7389,4077,23
-7378,4063,9
-7378,4065,13
-7379,4064,1
-7389,4076,24
-7380,4064,21
-7387,4078,18
-7380,4065,15
-7400,4079,10
-7380,4065,16
-7399,4068,15
-7379,4064,30
-7389,4078,25
-7400,4068,23
-7379,4064,29
-7403,4069,9
-7397,4071,9
-7400,4068,17
-7380,4064,13
-7378,4065,17
-7400,4079,22
-7400,4079,17
-7394,4079,1
-7378,4064,14
-7398,4081,11
-7398,4081,13
-7389,4078,2
-7402,4076,13
-7401,4077,1
-7389,4078,29
-7378,4065,25
-7389,4076,9
-7403,4069,7
-7378,4064,22
-7378,4065,26
-7389,4077,10
-7389,4076,18
-7400,4079,25
-7380,4063,16
-7389,4077,8
-7402,4076,26
-7380,4063,15
-7389,4078,23
-7380,4065,21
-7378,4064,24
-7400,4068,25
-7398,4070,16
-7378,4063,22
-7380,4065,17
-7380,4065,9
-7389,4078,16
-7399,4068,22
-7378,4065,8
-7379,4063,1
-7379,4065,29
-7402,4076,16
-7378,4063,24
-7379,4065,30
-7395,4081,24
-7380,4065,8
-7378,4065,9
-7380,4064,14
-7379,4065,1
-7403,4072,11
-7387,4078,9
-7380,4063,17
-7379,4064,28
-7400,4068,16
-7389,4078,10
-7402,4076,28
-7387,4076,31
-7380,4064,25
-7400,4079,29
-7386,4076,5
-7398,4081,19
-7379,4063,30
-7389,4076,30
-7398,4081,18
-7399,4068,29
-7380,4065,13
-7386,4077,5
-7379,4063,29
-7389,4078,8
-7378,4065,22
-7389,4077,17
-7389,4077,24
-7387,4077,31
-7387,4078,30
-7400,4079,14
